"game_pk","game_date","season","game_type","home_team","away_team","venue_id","venue_name"
447544,2016-05-25,2016,"R","CHICAGOWHITESOX","CLEVELANDINDIANS",4,"U.S. Cellular Field"
447543,2016-05-25,2016,"R","LOSANGELESDODGERS","CINCINNATIREDS",22,"Dodger Stadium"
447550,2016-05-25,2016,"R","SEATTLEMARINERS","OAKLANDATHLETICS",680,"Safeco Field"
447552,2016-05-25,2016,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"AT&T Park"
447565,2016-05-25,2016,"R","WASHINGTONNATIONALS","NEWYORKMETS",3309,"Nationals Park"
447561,2016-05-25,2016,"R","MINNESOTATWINS","KANSASCITYROYALS",3312,"Target Field"
447567,2016-05-25,2016,"R","DETROITTIGERS","PHILADELPHIAPHILLIES",2394,"Comerica Park"
447557,2016-05-25,2016,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
447574,2016-05-25,2016,"R","TEXASRANGERS","LOSANGELESANGELS",13,"Globe Life Park in Arlington"
447559,2016-05-25,2016,"R","CHICAGOWHITESOX","CLEVELANDINDIANS",4,"U.S. Cellular Field"
447568,2016-05-25,2016,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"AT&T Park"
447555,2016-05-25,2016,"R","PITTSBURGHPIRATES","ARIZONADIAMONDBACKS",31,"PNC Park"
447569,2016-05-25,2016,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
447560,2016-05-25,2016,"R","BOSTONREDSOX","COLORADOROCKIES",3,"Fenway Park"
447563,2016-05-25,2016,"R","TAMPABAYRAYS","MIAMIMARLINS",12,"Tropicana Field"
447564,2016-05-25,2016,"R","ATLANTABRAVES","MILWAUKEEBREWERS",16,"Turner Field"
447556,2016-05-26,2016,"R","HOUSTONASTROS","BALTIMOREORIOLES",2392,"Minute Maid Park"
447558,2016-05-26,2016,"R","LOSANGELESDODGERS","CINCINNATIREDS",22,"Dodger Stadium"
447566,2016-05-26,2016,"R","SEATTLEMARINERS","OAKLANDATHLETICS",680,"Safeco Field"
447570,2016-05-26,2016,"R","PITTSBURGHPIRATES","ARIZONADIAMONDBACKS",31,"PNC Park"
447575,2016-05-26,2016,"R","TAMPABAYRAYS","MIAMIMARLINS",12,"Tropicana Field"
447578,2016-05-26,2016,"R","NEWYORKYANKEES","TORONTOBLUEJAYS",3313,"Yankee Stadium"
447577,2016-05-26,2016,"R","WASHINGTONNATIONALS","STLOUISCARDINALS",3309,"Nationals Park"
447573,2016-05-26,2016,"R","BOSTONREDSOX","COLORADOROCKIES",3,"Fenway Park"
447576,2016-05-26,2016,"R","ATLANTABRAVES","MILWAUKEEBREWERS",16,"Turner Field"
447571,2016-05-27,2016,"R","HOUSTONASTROS","BALTIMOREORIOLES",2392,"Minute Maid Park"
447572,2016-05-27,2016,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
447589,2016-05-27,2016,"R","CHICAGOCUBS","PHILADELPHIAPHILLIES",17,"Wrigley Field"
447593,2016-05-27,2016,"R","WASHINGTONNATIONALS","STLOUISCARDINALS",3309,"Nationals Park"
447580,2016-05-27,2016,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
447579,2016-05-27,2016,"R","CLEVELANDINDIANS","BALTIMOREORIOLES",5,"Progressive Field"
447585,2016-05-27,2016,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
447588,2016-05-27,2016,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
447586,2016-05-27,2016,"R","ATLANTABRAVES","MIAMIMARLINS",16,"Turner Field"
447590,2016-05-28,2016,"R","TEXASRANGERS","PITTSBURGHPIRATES",13,"Globe Life Park in Arlington"
447582,2016-05-28,2016,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"Miller Park"
447581,2016-05-28,2016,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
447592,2016-05-28,2016,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
447591,2016-05-28,2016,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
447584,2016-05-28,2016,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
447583,2016-05-28,2016,"R","OAKLANDATHLETICS","DETROITTIGERS",10,"Oakland Coliseum"
447587,2016-05-28,2016,"R","SEATTLEMARINERS","MINNESOTATWINS",680,"Safeco Field"
447595,2016-05-28,2016,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
447596,2016-05-28,2016,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
447604,2016-05-28,2016,"R","CHICAGOCUBS","PHILADELPHIAPHILLIES",17,"Wrigley Field"
447598,2016-05-28,2016,"R","OAKLANDATHLETICS","DETROITTIGERS",10,"Oakland Coliseum"
447594,2016-05-28,2016,"R","CLEVELANDINDIANS","BALTIMOREORIOLES",5,"Progressive Field"
447607,2016-05-28,2016,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
447601,2016-05-28,2016,"R","ATLANTABRAVES","MIAMIMARLINS",16,"Turner Field"
447603,2016-05-28,2016,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
447597,2016-05-28,2016,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"Miller Park"
447600,2016-05-28,2016,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
447608,2016-05-28,2016,"R","WASHINGTONNATIONALS","STLOUISCARDINALS",3309,"Nationals Park"
447605,2016-05-28,2016,"R","TEXASRANGERS","PITTSBURGHPIRATES",13,"Globe Life Park in Arlington"
447599,2016-05-29,2016,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
447606,2016-05-29,2016,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
447602,2016-05-29,2016,"R","SEATTLEMARINERS","MINNESOTATWINS",680,"Safeco Field"
447610,2016-05-29,2016,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
447609,2016-05-29,2016,"R","CLEVELANDINDIANS","BALTIMOREORIOLES",5,"Progressive Field"
447618,2016-05-29,2016,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
447623,2016-05-29,2016,"R","WASHINGTONNATIONALS","STLOUISCARDINALS",3309,"Nationals Park"
447612,2016-05-29,2016,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"Miller Park"
447611,2016-05-29,2016,"R","KANSASCITYROYALS","CHICAGOWHITESOX",7,"Kauffman Stadium"
447619,2016-05-29,2016,"R","CHICAGOCUBS","PHILADELPHIAPHILLIES",17,"Wrigley Field"
447620,2016-05-29,2016,"R","TEXASRANGERS","PITTSBURGHPIRATES",13,"Globe Life Park in Arlington"
447614,2016-05-29,2016,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
447613,2016-05-29,2016,"R","OAKLANDATHLETICS","DETROITTIGERS",10,"Oakland Coliseum"
447621,2016-05-29,2016,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
447622,2016-05-29,2016,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
447617,2016-05-29,2016,"R","SEATTLEMARINERS","MINNESOTATWINS",680,"Safeco Field"
447616,2016-05-29,2016,"R","ATLANTABRAVES","MIAMIMARLINS",16,"Turner Field"
447615,2016-05-30,2016,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
447634,2016-05-30,2016,"R","ATLANTABRAVES","SANFRANCISCOGIANTS",16,"Turner Field"
447625,2016-05-30,2016,"R","NEWYORKMETS","CHICAGOWHITESOX",3289,"Citi Field"
447624,2016-05-30,2016,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
447635,2016-05-30,2016,"R","MILWAUKEEBREWERS","STLOUISCARDINALS",32,"Miller Park"
447630,2016-05-30,2016,"R","OAKLANDATHLETICS","MINNESOTATWINS",10,"Oakland Coliseum"
447626,2016-05-30,2016,"R","COLORADOROCKIES","CINCINNATIREDS",19,"Coors Field"
447628,2016-05-30,2016,"R","ARIZONADIAMONDBACKS","HOUSTONASTROS",15,"Chase Field"
447633,2016-05-30,2016,"R","SEATTLEMARINERS","SANDIEGOPADRES",680,"Safeco Field"
447629,2016-05-30,2016,"R","CHICAGOCUBS","LOSANGELESDODGERS",17,"Wrigley Field"
447637,2016-05-30,2016,"R","CLEVELANDINDIANS","TEXASRANGERS",5,"Progressive Field"
447638,2016-05-30,2016,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
447631,2016-05-30,2016,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
447632,2016-05-30,2016,"R","MIAMIMARLINS","PITTSBURGHPIRATES",4169,"Marlins Park"
447636,2016-05-31,2016,"R","KANSASCITYROYALS","TAMPABAYRAYS",7,"Kauffman Stadium"
447627,2016-05-31,2016,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium of Anaheim"
447643,2016-05-31,2016,"R","ARIZONADIAMONDBACKS","HOUSTONASTROS",15,"Chase Field"
447648,2016-05-31,2016,"R","SEATTLEMARINERS","SANDIEGOPADRES",680,"Safeco Field"
447652,2016-05-31,2016,"R","CLEVELANDINDIANS","TEXASRANGERS",5,"Progressive Field"
447639,2016-05-31,2016,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
447653,2016-05-31,2016,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
447646,2016-05-31,2016,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
447649,2016-05-31,2016,"R","ATLANTABRAVES","SANFRANCISCOGIANTS",16,"Turner Field"
447640,2016-05-31,2016,"R","NEWYORKMETS","CHICAGOWHITESOX",3289,"Citi Field"
447647,2016-05-31,2016,"R","MIAMIMARLINS","PITTSBURGHPIRATES",4169,"Marlins Park"
447644,2016-06-01,2016,"R","CHICAGOCUBS","LOSANGELESDODGERS",17,"Wrigley Field"
447650,2016-06-01,2016,"R","MILWAUKEEBREWERS","STLOUISCARDINALS",32,"Miller Park"
447651,2016-06-01,2016,"R","KANSASCITYROYALS","TAMPABAYRAYS",7,"Kauffman Stadium"
447641,2016-06-01,2016,"R","COLORADOROCKIES","CINCINNATIREDS",19,"Coors Field"
447642,2016-06-01,2016,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium of Anaheim"
447645,2016-06-01,2016,"R","OAKLANDATHLETICS","MINNESOTATWINS",10,"Oakland Coliseum"
447656,2016-06-01,2016,"R","NEWYORKMETS","CHICAGOWHITESOX",3289,"Citi Field"
447665,2016-06-01,2016,"R","MILWAUKEEBREWERS","STLOUISCARDINALS",32,"Miller Park"
447660,2016-06-01,2016,"R","OAKLANDATHLETICS","MINNESOTATWINS",10,"Oakland Coliseum"
447667,2016-06-01,2016,"R","CLEVELANDINDIANS","TEXASRANGERS",5,"Progressive Field"
447655,2016-06-01,2016,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
447658,2016-06-01,2016,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium of Anaheim"
447668,2016-06-01,2016,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
447661,2016-06-01,2016,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
447663,2016-06-01,2016,"R","ATLANTABRAVES","SANFRANCISCOGIANTS",16,"Turner Field"
447662,2016-06-01,2016,"R","MIAMIMARLINS","PITTSBURGHPIRATES",4169,"Marlins Park"
447659,2016-06-02,2016,"R","CHICAGOCUBS","LOSANGELESDODGERS",17,"Wrigley Field"
447654,2016-06-02,2016,"R","HOUSTONASTROS","ARIZONADIAMONDBACKS",2392,"Minute Maid Park"
447666,2016-06-02,2016,"R","KANSASCITYROYALS","TAMPABAYRAYS",7,"Kauffman Stadium"
447657,2016-06-02,2016,"R","COLORADOROCKIES","CINCINNATIREDS",19,"Coors Field"
447664,2016-06-02,2016,"R","SANDIEGOPADRES","SEATTLEMARINERS",2680,"Petco Park"
447676,2016-06-02,2016,"R","ATLANTABRAVES","SANFRANCISCOGIANTS",16,"Turner Field"
447669,2016-06-02,2016,"R","HOUSTONASTROS","ARIZONADIAMONDBACKS",2392,"Minute Maid Park"
447673,2016-06-02,2016,"R","CHICAGOCUBS","LOSANGELESDODGERS",17,"Wrigley Field"
447670,2016-06-02,2016,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
447674,2016-06-02,2016,"R","PHILADELPHIAPHILLIES","MILWAUKEEBREWERS",2681,"Citizens Bank Park"
447672,2016-06-02,2016,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
447675,2016-06-02,2016,"R","MIAMIMARLINS","PITTSBURGHPIRATES",4169,"Marlins Park"
447678,2016-06-03,2016,"R","MINNESOTATWINS","TAMPABAYRAYS",3312,"Target Field"
447671,2016-06-03,2016,"R","COLORADOROCKIES","CINCINNATIREDS",19,"Coors Field"
447677,2016-06-03,2016,"R","SANDIEGOPADRES","SEATTLEMARINERS",2680,"Petco Park"
447679,2016-06-03,2016,"R","CHICAGOCUBS","ARIZONADIAMONDBACKS",17,"Wrigley Field"
447684,2016-06-03,2016,"R","PITTSBURGHPIRATES","LOSANGELESANGELS",31,"PNC Park"
447687,2016-06-03,2016,"R","BALTIMOREORIOLES","NEWYORKYANKEES",2,"Oriole Park at Camden Yards"
447685,2016-06-03,2016,"R","PHILADELPHIAPHILLIES","MILWAUKEEBREWERS",2681,"Citizens Bank Park"
447683,2016-06-03,2016,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
447693,2016-06-03,2016,"R","CINCINNATIREDS","WASHINGTONNATIONALS",2602,"Great American Ball Park"
447692,2016-06-03,2016,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
447681,2016-06-03,2016,"R","DETROITTIGERS","CHICAGOWHITESOX",2394,"Comerica Park"
447686,2016-06-03,2016,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
447690,2016-06-04,2016,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
447688,2016-06-04,2016,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
447691,2016-06-04,2016,"R","MINNESOTATWINS","TAMPABAYRAYS",3312,"Target Field"
447689,2016-06-04,2016,"R","STLOUISCARDINALS","SANFRANCISCOGIANTS",2889,"Busch Stadium"
447680,2016-06-04,2016,"R","LOSANGELESDODGERS","ATLANTABRAVES",22,"Dodger Stadium"
447682,2016-06-04,2016,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
447694,2016-06-04,2016,"R","CHICAGOCUBS","ARIZONADIAMONDBACKS",17,"Wrigley Field"
447700,2016-06-04,2016,"R","PHILADELPHIAPHILLIES","MILWAUKEEBREWERS",2681,"Citizens Bank Park"
447699,2016-06-04,2016,"R","PITTSBURGHPIRATES","LOSANGELESANGELS",31,"PNC Park"
447707,2016-06-04,2016,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
447708,2016-06-04,2016,"R","CINCINNATIREDS","WASHINGTONNATIONALS",2602,"Great American Ball Park"
447703,2016-06-04,2016,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
447706,2016-06-04,2016,"R","MINNESOTATWINS","TAMPABAYRAYS",3312,"Target Field"
447696,2016-06-04,2016,"R","DETROITTIGERS","CHICAGOWHITESOX",2394,"Comerica Park"
447701,2016-06-04,2016,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
447698,2016-06-04,2016,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
447704,2016-06-04,2016,"R","STLOUISCARDINALS","SANFRANCISCOGIANTS",2889,"Busch Stadium"
447702,2016-06-04,2016,"R","BALTIMOREORIOLES","NEWYORKYANKEES",2,"Oriole Park at Camden Yards"
447705,2016-06-05,2016,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
447697,2016-06-05,2016,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
447695,2016-06-05,2016,"R","LOSANGELESDODGERS","ATLANTABRAVES",22,"Dodger Stadium"
447713,2016-06-05,2016,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
447723,2016-06-05,2016,"R","CINCINNATIREDS","WASHINGTONNATIONALS",2602,"Great American Ball Park"
447711,2016-06-05,2016,"R","DETROITTIGERS","CHICAGOWHITESOX",2394,"Comerica Park"
447716,2016-06-05,2016,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
447714,2016-06-05,2016,"R","PITTSBURGHPIRATES","LOSANGELESANGELS",31,"PNC Park"
447722,2016-06-05,2016,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
447717,2016-06-05,2016,"R","BALTIMOREORIOLES","NEWYORKYANKEES",2,"Oriole Park at Camden Yards"
447715,2016-06-05,2016,"R","PHILADELPHIAPHILLIES","MILWAUKEEBREWERS",2681,"Citizens Bank Park"
447718,2016-06-05,2016,"R","HOUSTONASTROS","OAKLANDATHLETICS",2392,"Minute Maid Park"
447721,2016-06-05,2016,"R","MINNESOTATWINS","TAMPABAYRAYS",3312,"Target Field"
447709,2016-06-05,2016,"R","CHICAGOCUBS","ARIZONADIAMONDBACKS",17,"Wrigley Field"
447720,2016-06-05,2016,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
447710,2016-06-05,2016,"R","LOSANGELESDODGERS","ATLANTABRAVES",22,"Dodger Stadium"
447719,2016-06-06,2016,"R","STLOUISCARDINALS","SANFRANCISCOGIANTS",2889,"Busch Stadium"
447712,2016-06-06,2016,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
447729,2016-06-06,2016,"R","BALTIMOREORIOLES","KANSASCITYROYALS",2,"Oriole Park at Camden Yards"
447725,2016-06-06,2016,"R","PHILADELPHIAPHILLIES","CHICAGOCUBS",2681,"Citizens Bank Park"
447730,2016-06-06,2016,"R","NEWYORKYANKEES","LOSANGELESANGELS",3313,"Yankee Stadium"
447733,2016-06-06,2016,"R","DETROITTIGERS","TORONTOBLUEJAYS",2394,"Comerica Park"
447728,2016-06-07,2016,"R","TEXASRANGERS","HOUSTONASTROS",13,"Globe Life Park in Arlington"
447732,2016-06-07,2016,"R","ARIZONADIAMONDBACKS","TAMPABAYRAYS",15,"Chase Field"
447727,2016-06-07,2016,"R","LOSANGELESDODGERS","COLORADOROCKIES",22,"Dodger Stadium"
447726,2016-06-07,2016,"R","SEATTLEMARINERS","CLEVELANDINDIANS",680,"Safeco Field"
447724,2016-06-07,2016,"R","SANDIEGOPADRES","ATLANTABRAVES",2680,"Petco Park"
447731,2016-06-06,2016,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
447743,2016-06-07,2016,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
447740,2016-06-07,2016,"R","BALTIMOREORIOLES","KANSASCITYROYALS",2,"Oriole Park at Camden Yards"
447736,2016-06-07,2016,"R","PHILADELPHIAPHILLIES","CHICAGOCUBS",2681,"Citizens Bank Park"
447741,2016-06-07,2016,"R","NEWYORKYANKEES","LOSANGELESANGELS",3313,"Yankee Stadium"
447745,2016-06-07,2016,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
447747,2016-06-07,2016,"R","DETROITTIGERS","TORONTOBLUEJAYS",2394,"Comerica Park"
447739,2016-06-08,2016,"R","TEXASRANGERS","HOUSTONASTROS",13,"Globe Life Park in Arlington"
447748,2016-06-08,2016,"R","CHICAGOWHITESOX","WASHINGTONNATIONALS",4,"U.S. Cellular Field"
447742,2016-06-08,2016,"R","MINNESOTATWINS","MIAMIMARLINS",3312,"Target Field"
447744,2016-06-08,2016,"R","MILWAUKEEBREWERS","OAKLANDATHLETICS",32,"Miller Park"
447746,2016-06-08,2016,"R","ARIZONADIAMONDBACKS","TAMPABAYRAYS",15,"Chase Field"
447738,2016-06-08,2016,"R","LOSANGELESDODGERS","COLORADOROCKIES",22,"Dodger Stadium"
447737,2016-06-08,2016,"R","SEATTLEMARINERS","CLEVELANDINDIANS",680,"Safeco Field"
447734,2016-06-08,2016,"R","SANDIEGOPADRES","ATLANTABRAVES",2680,"Petco Park"
447735,2016-06-08,2016,"R","SANFRANCISCOGIANTS","BOSTONREDSOX",2395,"AT&T Park"
447751,2016-06-08,2016,"R","PHILADELPHIAPHILLIES","CHICAGOCUBS",2681,"Citizens Bank Park"
447762,2016-06-08,2016,"R","DETROITTIGERS","TORONTOBLUEJAYS",2394,"Comerica Park"
447761,2016-06-08,2016,"R","ARIZONADIAMONDBACKS","TAMPABAYRAYS",15,"Chase Field"
447749,2016-06-08,2016,"R","SANDIEGOPADRES","ATLANTABRAVES",2680,"Petco Park"
447755,2016-06-08,2016,"R","BALTIMOREORIOLES","KANSASCITYROYALS",2,"Oriole Park at Camden Yards"
447758,2016-06-08,2016,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
447756,2016-06-08,2016,"R","NEWYORKYANKEES","LOSANGELESANGELS",3313,"Yankee Stadium"
447760,2016-06-08,2016,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
447754,2016-06-09,2016,"R","TEXASRANGERS","HOUSTONASTROS",13,"Globe Life Park in Arlington"
447763,2016-06-09,2016,"R","CHICAGOWHITESOX","WASHINGTONNATIONALS",4,"U.S. Cellular Field"
447757,2016-06-09,2016,"R","MINNESOTATWINS","MIAMIMARLINS",3312,"Target Field"
447759,2016-06-09,2016,"R","MILWAUKEEBREWERS","OAKLANDATHLETICS",32,"Miller Park"
447753,2016-06-09,2016,"R","LOSANGELESDODGERS","COLORADOROCKIES",22,"Dodger Stadium"
447752,2016-06-09,2016,"R","SEATTLEMARINERS","CLEVELANDINDIANS",680,"Safeco Field"
447750,2016-06-09,2016,"R","SANFRANCISCOGIANTS","BOSTONREDSOX",2395,"AT&T Park"
447766,2016-06-09,2016,"R","TEXASRANGERS","HOUSTONASTROS",13,"Globe Life Park in Arlington"
447767,2016-06-09,2016,"R","NEWYORKYANKEES","LOSANGELESANGELS",3313,"Yankee Stadium"
447764,2016-06-09,2016,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
447770,2016-06-09,2016,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
447771,2016-06-10,2016,"R","CHICAGOWHITESOX","WASHINGTONNATIONALS",4,"U.S. Cellular Field"
447768,2016-06-10,2016,"R","MINNESOTATWINS","MIAMIMARLINS",3312,"Target Field"
447769,2016-06-10,2016,"R","MILWAUKEEBREWERS","NEWYORKMETS",32,"Miller Park"
447765,2016-06-10,2016,"R","SEATTLEMARINERS","CLEVELANDINDIANS",680,"Safeco Field"
447785,2016-06-10,2016,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
447783,2016-06-10,2016,"R","WASHINGTONNATIONALS","PHILADELPHIAPHILLIES",3309,"Nationals Park"
447776,2016-06-10,2016,"R","NEWYORKYANKEES","DETROITTIGERS",3313,"Yankee Stadium"
447772,2016-06-10,2016,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
447782,2016-06-10,2016,"R","CINCINNATIREDS","OAKLANDATHLETICS",2602,"Great American Ball Park"
447777,2016-06-10,2016,"R","TAMPABAYRAYS","HOUSTONASTROS",12,"Tropicana Field"
447774,2016-06-10,2016,"R","ATLANTABRAVES","CHICAGOCUBS",16,"Turner Field"
447773,2016-06-11,2016,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
447778,2016-06-11,2016,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"U.S. Cellular Field"
447781,2016-06-11,2016,"R","MILWAUKEEBREWERS","NEWYORKMETS",32,"Miller Park"
447784,2016-06-11,2016,"R","COLORADOROCKIES","SANDIEGOPADRES",19,"Coors Field"
447780,2016-06-11,2016,"R","ARIZONADIAMONDBACKS","MIAMIMARLINS",15,"Chase Field"
447775,2016-06-11,2016,"R","LOSANGELESANGELS","CLEVELANDINDIANS",1,"Angel Stadium of Anaheim"
447786,2016-06-11,2016,"R","SEATTLEMARINERS","TEXASRANGERS",680,"Safeco Field"
447779,2016-06-11,2016,"R","SANFRANCISCOGIANTS","LOSANGELESDODGERS",2395,"AT&T Park"
447798,2016-06-11,2016,"R","WASHINGTONNATIONALS","PHILADELPHIAPHILLIES",3309,"Nationals Park"
447787,2016-06-11,2016,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
447788,2016-06-11,2016,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
447793,2016-06-11,2016,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"U.S. Cellular Field"
447797,2016-06-11,2016,"R","CINCINNATIREDS","OAKLANDATHLETICS",2602,"Great American Ball Park"
447799,2016-06-11,2016,"R","COLORADOROCKIES","SANDIEGOPADRES",19,"Coors Field"
447792,2016-06-11,2016,"R","TAMPABAYRAYS","HOUSTONASTROS",12,"Tropicana Field"
447789,2016-06-11,2016,"R","ATLANTABRAVES","CHICAGOCUBS",16,"Turner Field"
447796,2016-06-11,2016,"R","MILWAUKEEBREWERS","NEWYORKMETS",32,"Miller Park"
447794,2016-06-11,2016,"R","SANFRANCISCOGIANTS","LOSANGELESDODGERS",2395,"AT&T Park"
447800,2016-06-11,2016,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
447791,2016-06-11,2016,"R","NEWYORKYANKEES","DETROITTIGERS",3313,"Yankee Stadium"
447790,2016-06-12,2016,"R","LOSANGELESANGELS","CLEVELANDINDIANS",1,"Angel Stadium of Anaheim"
447801,2016-06-12,2016,"R","SEATTLEMARINERS","TEXASRANGERS",680,"Safeco Field"
447795,2016-06-12,2016,"R","ARIZONADIAMONDBACKS","MIAMIMARLINS",15,"Chase Field"
447802,2016-06-12,2016,"R","TORONTOBLUEJAYS","BALTIMOREORIOLES",14,"Rogers Centre"
447812,2016-06-12,2016,"R","CINCINNATIREDS","OAKLANDATHLETICS",2602,"Great American Ball Park"
447807,2016-06-12,2016,"R","TAMPABAYRAYS","HOUSTONASTROS",12,"Tropicana Field"
447804,2016-06-12,2016,"R","ATLANTABRAVES","CHICAGOCUBS",16,"Turner Field"
447806,2016-06-12,2016,"R","NEWYORKYANKEES","DETROITTIGERS",3313,"Yankee Stadium"
447803,2016-06-12,2016,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
447808,2016-06-12,2016,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"U.S. Cellular Field"
447811,2016-06-12,2016,"R","MILWAUKEEBREWERS","NEWYORKMETS",32,"Miller Park"
447805,2016-06-12,2016,"R","LOSANGELESANGELS","CLEVELANDINDIANS",1,"Angel Stadium of Anaheim"
447813,2016-06-12,2016,"R","WASHINGTONNATIONALS","PHILADELPHIAPHILLIES",3309,"Nationals Park"
447814,2016-06-12,2016,"R","COLORADOROCKIES","SANDIEGOPADRES",19,"Coors Field"
447816,2016-06-12,2016,"R","SEATTLEMARINERS","TEXASRANGERS",680,"Safeco Field"
