"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
682610,"Roddery Munoz","STL",51,11,0,4.65672740722985,4.726124799554,1.55555556,0.69565217,0.27510917,86,229,,104.016578947368,102.349473684211,,11,,,37.5545851528384,0,0,11,2025
621107,"Zach Eflin","BAL",309,71.3333333333333,14,4.49469756663298,4.37413298985756,3.84615385,0.81818182,0.24667258,386,1127,,92.9315075825156,98.0877966101695,71.3333333333333,,,5.0952380952381,34.2502218278616,1,71.3333333333333,0,2025
669308,"Sean Reynolds","SDP",117,27,1,4.88826373489977,5.21855096039303,1.47058824,0.7952381,0.2388664,208,494,,99.8475683430524,89.9350315715188,2.66666666666667,24.3333333333333,,27,42.1052631578947,0.0987654320987654,2.66666666666667,24.3333333333333,2025
678020,"Seth Halvorsen","COL",173,39.6666666666667,0,4.30687509071125,4.30747134642802,1.71428571,0.72697368,0.27515723,238,636,,110.083065250379,98.2214264036419,,39.6666666666667,,,37.4213836477987,0,0,39.6666666666667,2025
600917,"Jose Leclerc","ATH",46,9,0,4.85239492780037,5.42228709050839,1.6,0.69090909,0.2489083,96,229,,96.4604366812227,90.3908296943232,,9,,,41.9213973799127,0,0,9,2025
671305,"Michel Otanez","ATH",28,5.33333333333333,0,5.37491656071105,6.57274610998864,1.2,0.70454545,0.2704918,57,122,,109.608360655738,76.3137704918033,,5.33333333333333,,,46.7213114754098,0,0,5.33333333333333,2025
623167,"Chris Flexen","CHC",178,43.6666666666667,1,5.05426577728527,5.1056577658502,1.83333333,0.85285285,0.22139673,238,673,,82.4440283100023,84.3341521173848,4,39.6666666666667,,43.6666666666667,35.3640416047548,0.0916030534351145,4,39.6666666666667,2025
669371,"Cole Henry","WSN",241,52.6666666666667,0,4.69464991725757,5.65896772333991,1.625,0.77560976,0.25516529,399,968,,106.946904315197,95.2464540337711,,52.6666666666667,,,41.2190082644628,0,0,52.6666666666667,2025
687830,"Sawyer Gipson-Long","DET",133,31.3333333333333,3,3.88889891379979,4.11128832249504,4.33333333,0.7721519,0.28077754,149,463,,96.3732828492088,98.6859558337374,13,18.3333333333333,,10.4444444444444,32.1814254859611,0.414893617021277,13,18.3333333333333,2025
691951,"Sam Aldegheri","LAA",73,13.6666666666667,2,5.55304133973721,6.70841377982599,1.2,0.8125,0.23026316,130,304,,90.2890020959479,79.9752357941314,9.33333333333333,4.33333333333333,,6.83333333333333,42.7631578947368,0.682926829268293,9.33333333333333,4.33333333333333,2025
669212,"Eli Morgan","CHC",35,7.33333333333333,0,5.30723411220424,6.00458415605306,1.33333333,0.79710145,0.25,44,132,,95.8718181818182,112.606666666667,,7.33333333333333,,,33.3333333333333,0,0,7.33333333333333,2025
691594,"Javier Sanoja","MIA",54,9.33333333333333,0,7.47246496130027,8.49246671469966,0.2,0.90697674,0.14705882,67,170,,53.9718543046358,59.9617218543046,,9.33333333333333,,,39.4117647058824,0,0,9.33333333333333,2025
680729,"Garrett McDaniels","LAA",50,10.6666666666667,0,4.98711106492958,5.26407712959577,0.75,0.76,0.2565445,85,191,,97.1246073298429,77.6276439790576,,10.6666666666667,,,44.5026178010471,0,0,10.6666666666667,2025
682989,"Victor Mederos","LAA",81,17,3,5.75685485809128,6.40240001643405,1.16666667,0.79104478,0.24522293,131,314,,100.959044585987,86.0890445859873,13,4,,5.66666666666667,41.7197452229299,0.764705882352941,13,4,2025
695534,"Chase Petty","CIN",40,6,2,6.57195338677834,7.61441271352469,0.875,0.68055556,0.27218935,74,169,,93.7592899408284,89.2519526627219,5.33333333333333,0.666666666666667,,3,43.7869822485207,0.888888888888889,5.33333333333333,0.666666666666667,2025
663992,"Richard Lovelady","- - -",57,11.6666666666667,0,4.07151141583609,4.97091327391258,2,0.77570093,0.27027027,78,222,,98.7105519312416,89.4721248835042,,11.6666666666667,,,35.1351351351351,0,0,11.6666666666667,2025
